14,0,0,14,75,0,0,11,0,0,1,4.7
18,0,0,18,73,0,0,9,0,0,1,6.4
21,0,0,21,74,0,0,5,0,0,1,6.3
13,0,0,13,80,0,0,7,0,0,1,3.2
19,0,0,19,70,0,0,12,0,0,1,4.9
23,0,0,23,73,0,0,3,0,0,1,5.4
15,0,0,15,77,0,0,8,0,0,1,4.3
13,0,0,13,82,0,0,5,0,0,1,3.1
12,0,0,12,81,0,0,6,0,0,1,2.6
12,0,0,12,80,0,0,8,0,0,1,2.8
19,0,0,19,78,0,0,3,0,0,1,3.9
12,0,0,12,82,0,0,6,0,0,1,1.6
11,0,0,11,82,0,0,7,0,0,1,1.4
22,0,0,22,67,0,0,11,0,0,1,3.3
7,0,0,7,91,0,0,2,0,0,1,0.7
10,0,0,10,86,0,0,4,0,0,1,0.8
8,0,0,8,82,0,0,10,0,0,1,0.6
9.5,9.5,0,0,71.5,0,4,15,1,0,0,10.66
9,9,0,0,71.5,0,4,15.5,1,0,0,9.93
9.5,9.5,0,0,71.5,0,4,15,1,0,0,9.47
9,9,0,0,71.5,0,4,15.5,1,0,0,9.85
4.5,4.5,0,0,77,0,0,18.5,1,0,0,2.51
4.5,4.5,0,0,76,0,1,18.5,1,0,0,2.51
4.5,4.5,0,0,73,0,4,18.5,1,0,0,3.14
4.5,4.5,0,0,72,0,5,18.5,1,0,0,2.51
7,7,0,0,79,0,0,14,1,0,0,2.7
7,7,0,0,75,0,4,14,1,0,0,4.52
8,8,0,0,78,0,0,14,1,0,0,3.6
8,8,0,0,74,0,4,14,1,0,0,8.65
9,9,0,0,77,0,0,14,1,0,0,5.84
9,9,0,0,73,0,4,14,1,0,0,11.47
8,8,0,0,76,0,4,12,1,0,0,7.5
8,8,0,0,75,0,4,13,1,0,0,8.58
8,8,0,0,74,0,4,14,1,0,0,8.65
8,8,0,0,86,0,0,6,1,0,0,5.5
8,8,0,0,85,0,1,6,1,0,0,7.4
8,8,0,0,85,0,1,6,1,0,0,6.6
7,7,0,0,75,0,3,15,1,0,0,8
8,8,0,0,74,0,3,15,1,0,0,12.5
8.5,8.5,0,0,73.5,0,3,15,1,0,0,12.9
9,9,0,0,73,0,3,15,1,0,0,12.9
9.5,9.5,0,0,72.5,0,3,15,1,0,0,14.5
10,10,0,0,72,0,3,15,1,0,0,13.6
